クリス・アーノルド,クリス・アーノルド,アーノルド
高橋真輝,タカハシ マサキ,タカハシ
高橋雅裕,タカハシ マサヒロ,タカハシ
高橋正巳,タカハシ マサミ,タカハシ
高橋樹也,タカハシ ミキヤ,タカハシ
高橋三千丈,タカハシ ミチタケ,タカハシ
高橋光信,タカハシ ミツノブ,タカハシ
高橋勇丞,タカハシ ユウスケ,タカハシ
高橋吉雄,タカハシ ヨシオ,タカハシ
高橋由伸,タカハシ ヨシノブ,タカハシ
高橋慶彦,タカハシ ヨシヒコ,タカハシ
高橋善正(高橋良昌),タカハシ ヨシマサ,タカハシ
高橋昂也,タカハシ コウヤ,タカハシ
高橋遥人,タカハシ ハルト,タカハシ
高橋礼,タカハシ レイ,タカハシ
高橋優貴,タカハシ ユウキ,タカハシ
高畠導宏,タカバタケ ミチヒロ,タカバタケ
高畠康真（高畠導宏）,タカバタケ ヤスマサ,タカバタケ
高濱卓也,タカハマ タクヤ,タカハマ
高濱祐仁,タカハマ ユウト,タカハマ
高林恒夫,タカバヤシ ツネオ,タカバヤシ
高原栄一,タカハラ エイイチ,タカハラ
高堀和也,タカホリ カズヤ,タカホリ
高松利夫,タカマツ トシオ,タカマツ
高松延次,タカマツ ノブツグ,タカマツ
高松渡,タカマツ ワタル,タカマツ
高見昌宏,タカミ マサヒロ,タカミ
田上健一,タガミ ケンイチ,タガミ
高見澤考史,タカミザワ コウジ,タカミザワ
高宮和也,タカミヤ カズヤ,タカミヤ
高村祐,タカムラ ヒロシ,タカムラ
高村洋介,タカムラ ヨウスケ,タカムラ
高元勝彦,タカモト カツヒコ,タカモト
高本昇一,タカモト ショウイチ,タカモト
高森勇気(高森勇旗),タカモリ ユウキ,タカモリ
高谷裕亮,タカヤ ヒロアキ,タカヤ
高柳出己,タカヤナギ イズミ,タカヤナギ
高柳常治,タカヤナギ ツネハル,タカヤナギ
高柳秀樹,タカヤナギ ヒデキ,タカヤナギ
高山郁夫,タカヤマ イクオ,タカヤマ
高山勲,タカヤマ イサオ,タカヤマ
高山邦男,タカヤマ クニオ,タカヤマ
高山健一,タカヤマ ケンイチ,タカヤマ
高山俊,タカヤマ シュン,タカヤマ
高山忠克,タカヤマ タダカツ,タカヤマ
高山智行,タカヤマ トモユキ,タカヤマ
高山久,タカヤマ ヒサシ,タカヤマ
高山泰夫,タカヤマ ヤスオ,タカヤマ
高山竜太朗,タカヤマ リュウタロウ,タカヤマ
高山優希,タカヤマ ユウキ,タカヤマ
高良一輝,タカラ カズキ,タカラ
田川賢吾,タガワ ケンゴ,タガワ
田川弘,タガワ ヒロシ,タガワ
田川豊,タガワ ユタカ,タガワ
滝英男,タキ ヒデオ,タキ
瀧安治,タキ ヤスハル,タキ
滝良彦,タキ ヨシヒコ,タキ
多岐篤司,タギ アツシ,タギ
滝内弥瑞生,タキウチ ヤスオ,タキウチ
滝川博己,タキガワ ヒロミ,タキガワ
滝口豊広,タキグチ トヨヒロ,タキグチ
滝口光則,タキグチ ミツノリ,タキグチ
滝田政治,タキタ マサハル,タキタ
滝野要,タキノ カナメ,タキノ
滝村修平,タキムラ シュウヘイ,タキムラ
滝本康正,タキモト ヤスマサ,タキモト
田切勝之,タギリ カツユキ,タギリ
田鎖博美,タグサリ ヒロミ,タグサリ
田口麗斗,タグチ カズト,タグチ
田口茂樹,タグチ シゲキ,タグチ
田口壮,タグチ ソウ,タグチ
田口昌徳,タグチ マサノリ,タグチ
田口竜二,タグチ リュウジ,タグチ
詫摩和文,タクマ カズフミ,タクマ
内匠政博,タクミ マサヒロ,タクミ
ショーン・ダグラス,ショーン・ダグラス,ダグラス
宅和本司,タクワ モトジ,タクワ
竹内功,タケウチ イサオ,タケウチ
武内和男,タケウチ カズオ,タケウチ
竹内和憲,タケウチ カズノリ,タケウチ
竹内和也,タケウチ カズヤ,タケウチ
武内晋一,タケウチ シンイチ,タケウチ
武内久士,タケウチ ヒサシ,タケウチ
竹内広明,タケウチ ヒロアキ,タケウチ
竹内洋,タケウチ ヒロシ,タケウチ
竹内愛一,タケウチ ヨシカズ,タケウチ
竹内昌也,タケウチ ヨシヤ,タケウチ
竹岡和宏,タケオカ カズヒロ,タケオカ
武上四郎,タケガミ シロウ,タケガミ
竹清剛治,タケキヨ コウジ,タケキヨ
竹口昭憲（竹口昭範）,タケグチ アキノリ,タケグチ
竹口幸紀,タケグチ ユキノリ,タケグチ
武隈祥太,タケクマ ショウタ,タケクマ
竹下哲史,タケシタ アキフミ,タケシタ
竹下浩二,タケシタ コウジ,タケシタ
竹下潤,タケシタ ジュン,タケシタ
竹下真吾,タケシタ シンゴ,タケシタ
竹下慎太郎,タケシタ シンタロウ,タケシタ
竹下光郎,タケシタ ミツオ,タケシタ
竹下元章,タケシタ モトアキ,タケシタ
竹嶋祐貴,タケシマ ユウキ,タケシマ
武末悉昌,タケスエ シッショウ,タケスエ
武田勇,タケダ イサム,タケダ
武田一浩,タケダ カズヒロ,タケダ
武田健吾,タケダ ケンゴ,タケダ
武田翔太,タケダ ショウタ,タケダ
竹田助一,タケダ スケカズ,タケダ
武田久,タケダ ヒサシ,タケダ
竹田和史,タケダ マサフミ,タケダ
武田勝,タケダ マサル,タケダ
竹田光訓,タケダ ミツクニ,タケダ
武田康,タケダ ヤスシ,タケダ
武智修,タケチ オサム,タケチ
武智文雄（田中文雄）,タケチ フミオ,タケチ（タナカ）
竹中惇,タケナカ アツシ,タケナカ
岳野竜也,タケノ タツヤ,タケノ
竹野吉郎（竹野充昿）,タケノ ヨシロウ,タケノ
竹之内徹,タケノウチ トオル,タケノウチ
竹之内雅史,タケノウチ マサシ,タケノウチ
竹林実,タケバヤシ ミノル,タケバヤシ
竹原直隆,タケハラ ナオタカ,タケハラ
武宮敏明,タケミヤ トシアキ,タケミヤ
竹村一義,タケムラ カズヨシ,タケムラ
竹村元雄,タケムラ モトオ,タケムラ
竹本修,タケモト オサム,タケモト
竹元勝雄,タケモト カツオ,タケモト
竹本卓,タケモト スグル,タケモト
竹本由紀夫,タケモト ユキオ,タケモト
竹屋三郎,タケヤ サブロウ,タケヤ
竹安大知,タケヤス ダイチ,タケヤス
武山真吾,タケヤマ シンゴ,タケヤマ
田子譲治,タゴ ジョウジ,タゴ
田坂正明,タサカ マサアキ,タサカ
田﨑昌弘,タザキ マサヒロ,タザキ
田沢由哉,タザワ ユウヤ,タザワ
田沢芳夫,タザワ ヨシオ,タザワ
田島克彦,タジマ カツヒコ,タジマ
田島洸成,タジマ コウセイ,タジマ
田島定,タジマ サダム,タジマ
田島慎二,タジマ シンジ,タジマ
田島俊男（田島敏雄トニー田島トニー）,タジマ トシオ,タジマ
田嶋大樹,タジマ ダイキ,タジマ
田尻茂俊,タジリ シゲトシ,タジリ
田代将太郎,タシロ ショウタロウ,タシロ
田代須恵雄,タシロ スエオ,タシロ
田代照勝,タシロ テルカツ,タシロ
田代富雄,タシロ トミオ,タシロ
田代広之,タシロ ヒロユキ,タシロ
田城飛翔,タシロ ツバサ,タシロ
多田大輔,タダ ダイスケ,タダ
多田勉,タダ ツトム,タダ
多田文久三,タダ フクゾウ,タダ
多田昌弘,タダ ヨシヒロ,タダ
多田野数人,タダノ カズヒト,タダノ
立川隆史,タチカワ タカシ,タチカワ
立野政治（立野正士）,タチノ マサハル,タチノ
橘健治,タチバナ ケンジ,タチバナ
立花照人,タチバナ テルヒト,タチバナ
立花義家,タチバナ ヨシイエ,タチバナ
日月鉄二,タチモリ テツジ,タチモリ
辰市邦輔（辰市祐英）,タツイチ クニスケ,タツイチ
達川光男,タツカワ ミツオ,タツカワ
ブランドン・ダックワース,ブランドン・ダックワース,ダックワース
立田将太,タツタ ショウタ,タツタ
ジーン・ダットサン,ジーン・ダットサン,ダットサン
立浪和義,タツナミ カズヨシ,タツナミ
巽真悟,タツミ シンゴ,タツミ
巽大介,タツミ ダイスケ,タツミ
巽一,タツミ ハジム,タツミ
辰己涼介,タツミ リョウスケ,タツミ
伊達昌司,ダテ マサシ,ダテ
伊達泰司,ダテ ヤスシ,ダテ（イダテ）
立石尚行,タテイシ ナオユキ,タテイシ
立石充男,タテイシ ミツオ,タテイシ
ラモン・タティス,ラモン・タティス,タティス
立岡宗一郎,タテオカ ソウイチロウ,タテオカ
立野清広,タテノ キヨヒロ,タテノ
館山昌平,タテヤマ ショウヘイ,タテヤマ
建山義紀,タテヤマ ヨシノリ,タテヤマ
田所重歳,タドコロ シゲトシ,タドコロ
田所善治郎,タドコロ ゼンジロウ,タドコロ
田名網英二,タナアミ エイジ,タナアミ
田中昭夫,タナカ アキオ,タナカ
田中彰(1954年生の内野手),タナカ アキラ,タナカ
田中彰(1982年生の内野手),タナカ アキラ,タナカ
田中章,タナカ アキラ,タナカ
田中一朗,タナカ イチロウ,タナカ
田中一郎,タナカ イチロウ,タナカ
田中英祐,タナカ エイスケ,タナカ
田中和男,タナカ カズオ,タナカ
田中一徳,タナカ カズノリ,タナカ
田中和博,タナカ カズヒロ,タナカ
田中喜八郎,タナカ キハチロウ,タナカ
田中金太郎,タナカ キンタロウ,タナカ
田中久寿男,タナカ クスオ,タナカ
田中健二朗,タナカ ケンジロウ,タナカ
田中賢介,タナカ ケンスケ,タナカ
田中健太郎,タナカ ケンタロウ,タナカ
田中広輔,タナカ コウスケ,タナカ
田中聡,タナカ サトシ,タナカ
秀太（田中秀太）,シュウタ,タナカ
田中淳二,タナカ ジュンジ,タナカ
田中慎太朗,タナカ シンタロウ,タナカ
田中末一,タナカ スエカズ,タナカ
田中総司,タナカ ソウジ,タナカ
田中大輝,タナカ ダイキ,タナカ
田中大二郎,タナカ ダイジロウ,タナカ
田中大輔,タナカ ダイスケ,タナカ
田中太一,タナカ タイチ,タナカ
田中充,タナカ タカシ,タナカ
田中尊,タナカ タカシ,タナカ
田中孝尚,タナカ タカヒサ,タナカ
田中崇博,タナカ タカヒロ,タナカ
田中貴也,タナカ タカヤ,タナカ
田中毅彦,タナカ タケヒコ,タナカ
田中達夫,タナカ タツオ,タナカ
田中辰次,タナカ タツジ,タナカ
田中達彦,タナカ タツヒコ,タナカ
田中力,タナカ チカラ,タナカ
田中勉,タナカ ツトム,タナカ
田中照雄,タナカ テルオ,タナカ
田中資昭,タナカ トシアキ,タナカ
田中敏昭,タナカ トシアキ,タナカ
田中俊幸,タナカ トシユキ,タナカ
田中富生,タナカ トミオ,タナカ
田中豊樹,タナカ トヨキ,タナカ
田中直樹,タナカ ナオキ,タナカ
田中成豪（田中幸男田中幸雄）,タナカ ナリヒデ,タナカ
田中宣顕（田中豊一）,タナカ ノリアキ,タナカ
田中春雄,タナカ ハルオ,タナカ
田中宏和,タナカ ヒロカズ,タナカ
田中敬人,タナカ ヒロト,タナカ
田中浩康,タナカ ヒロヤス,タナカ
田中裕康,タナカ ヒロヤス,タナカ
田中文雄,タナカ フミオ,タナカ
田中平八郎,タナカ ヘイハチロウ,タナカ
田中雅興,タナカ マサオキ,タナカ
田中雅治,タナカ マサハル,タナカ
田中雅彦,タナカ マサヒコ,タナカ
田中将大,タナカ マサヒロ,タナカ
田中昌宏,タナカ マサヒロ,タナカ
田中学,タナカ マナブ,タナカ
田中守,タナカ マモル,タナカ
瑞季(田中瑞季),ミズキ(タナカ ミズキ）,タナカ
田中調,タナカ ミツグ,タナカ
田中充,タナカ ミツル,タナカ
田中実（投手）,タナカ ミノル,タナカ
田中靖洋,タナカ ヤスヒロ,タナカ
ユウキ（田中祐貴）,ユウキ,タナカ
田中幸雄（幸男）,タナカ ユキオ,タナカ
田中幸雄（投手),タナカ ユキオ,タナカ
田中幸雄（内野手),タナカ ユキオ,タナカ
田中義雄,タナカ ヨシオ,タナカ
田中由郎,タナカ ヨシオ,タナカ
田中由基,タナカ ヨシキ,タナカ
田中良平,タナカ リョウヘイ,タナカ
田中正義,タナカ セイギ,タナカ
田中和基,タナカ カズキ,タナカ
田中俊太,タナカ シュンタ,タナカ
田中優大,タナカ ユウダイ,タナカ
耀飛（田中耀飛）,アキト,タナカ
田中瑛斗,タナカ エイト,タナカ
田中法彦,タナカ ノリヒコ,タナカ
田中実(外野手 大内実),タナカ ミノル,タナカ（オオウチ）
田辺修,タナベ オサム,タナベ
田辺繁文,タナベ シゲフミ,タナベ
渡辺信義,タナベ ノブヨシ,タナベ
田辺徳雄（田辺路朗）,タナベ ノリオ,タナベ
田辺学,タナベ マナブ,タナベ
田辺義三,タナベ ヨシゾウ,タナベ
田面巧二郎,タナボ コウジロウ,タナボ
谷真一,タニ シンイチ,タニ
谷哲男,タニ テツオ,タニ
谷哲也,タニ テツヤ,タニ
谷宏明,タニ ヒロアキ,タニ
谷浩弥,タニ ヒロヤ,タニ
谷義夫,タニ ヨシオ,タニ
谷佳知,タニ ヨシトモ,タニ
谷良治,タニ リョウジ,タニ
谷岡潔,タニオカ キヨシ,タニオカ
谷岡竜平,タニオカ タッペイ,タニオカ
谷川勉,タニガワ ツトム,タニガワ
谷川昌希,タニガワ マサキ,タニガワ
谷川原健太,タニガワラ ケンタ,タニガワラ
谷木恭平,タニキ キョウヘイ,タニキ
谷口悦司,タニグチ エツジ,タニグチ
谷口勝範,タニグチ カツノリ,タニグチ
谷口紀念治,タニグチ キネジ,タニグチ
谷口邦幸,タニグチ クニユキ,タニグチ
谷口功一,タニグチ コウイチ,タニグチ
谷口雄也,タニグチ ユウヤ,タニグチ
谷車明,タニグルマ アキラ,タニグルマ
谷崎浩二,タニザキ コウジ,タニザキ
谷繁元信,タニシゲ モトノブ,タニシゲ
谷下和人,タニシタ カズヒト,タニシタ
谷田比呂美,タニダ ヒロミ,タニダ
谷中真二,タニナカ シンジ,タニナカ
谷野彰,タニノ アキラ,タニノ
谷野信次郎,タニノ シンジロウ,タニノ
谷松浩之,タニマツ ヒロユキ,タニマツ
谷村智啓（谷村智博）,タニムラ トモヒロ,タニムラ
谷元圭介,タニモト ケイスケ,タニモト
谷本稔,タニモト ミノル,タニモト
谷山高明,タニヤマ タカアキ,タニヤマ
種市篤暉,タネイチ アツキ,タネイチ
種田訓久,タネダ クニヒサ,タネダ
種田仁,タネダ ヒトシ,タネダ
種田弘,タネダ ヒロシ,タネダ
種田弘,タネダ ヒロム,タネダ
種部儀康,タネベ ノリヤス,タネベ
種茂雅之,タネモ マサユキ,タネモ
リー・タネル,リー・タネル,タネル
田之上慶三郎,タノウエ ケイサブロウ,タノウエ
田上秀則,タノウエ ヒデノリ,タノウエ
田野倉利男,タノクラ トシオ,タノクラ
田野倉正樹,タノクラ マサキ,タノクラ
ジョアン・タバ―レス,ジョアン・タバーレス,タバーレス
田畑一也,タバタ カズヤ,タバタ
田端謙二郎,タバタ ケンジロウ,タバタ
田端美夫,タバタ ヨシオ,タバタ
田原啓吾,タハラ ケイゴ,タハラ
田原晃司,タハラ コウジ,タハラ
田原誠次,タハラ セイジ,タハラ
田原藤太郎,タハラ トウタロウ,タハラ
田原基稔,タハラ モトトシ,タハラ
田原康行,タハラ ヤスユキ,タハラ
マット・ダフィー,マット・ダフィー,ダフィー
田吹昭博,タブキ アキヒロ,タブキ
田淵幸一,タブチ コウイチ,タブチ
田部武雄,タベ タケオ,タベ
田部輝男,タベ テルオ,タベ
玉井栄,タマイ サカエ,タマイ
玉井信博,タマイ ノブヒロ,タマイ
玉井英紀,タマイ ヒデキ,タマイ
玉井大翔,タマイ タイショウ,タマイ
玉川郁,タマガワ カオル,タマガワ
玉木重雄,タマキ シゲオ,タマキ
玉置玉一,タマキ タマイチ,タマキ
玉木朋孝,タマキ トモタカ,タマキ
玉木春雄,タマキ ハルオ,タマキ
玉置隆,タマキ ユタカ,タマキ
玉腰忠義,タマコシ タダヨシ,タマコシ
玉腰年男,タマコシ トシオ,タマコシ
玉造陽二,タマツクリ ヨウジ,タマツクリ
玉野宏昌,タマノ ヒロマサ,タマノ
玉峰伸典,タマミネ ノブノリ,タマミネ
玉村祐典,タマムラ ユウスケ,タマムラ
玉山健太,タマヤマ ケンタ,タマヤマ
田宮謙次郎,タミヤ ケンジロウ,タミヤ
田宮裕涼,タミヤ ユア,タミヤ
田村彰啓,タムラ アキヒロ,タムラ
田村勲,タムラ イサオ,タムラ
田村恵,タムラ ケイ,タムラ
田村丈,タムラ ジョウ,タムラ
田村龍弘,タムラ タツヒロ,タムラ
田村勤,タムラ ツトム,タムラ
田村友美,タムラ トモヨシ,タムラ
多村仁志（多村仁）,タムラ ヒトシ,タムラ
田村藤夫,タムラ フジオ,タムラ
田村政雄,タムラ マサオ,タムラ
田村幹雄,タムラ ミキオ,タムラ
田村満,タムラ ミツル,タムラ
田村稔,タムラ ミノル,タムラ
田村純樹,タムラ ヨシキ,タムラ
田村領平,タムラ リョウヘイ,タムラ
田村伊知郎,タムラ イチロウ,タムラ
溜池敏隆,タメイケ トシタカ,タメイケ
トニー・タラスコ,トニー・タラスコ,タラスコ
樽井清一（樽井克友）,タルイ セイイチ,タルイ
樽井信章,タルイ ノブアキ,タルイ
ダルビッシュ有,ダルビッシュユウ,ダルビッシュ
樽見金典,タルミ カネノリ,タルミ
多和田真三郎,タワタ シンサブロウ,タワタ
テーラー・ダンカン,テーラー・ダンカン,ダンカン
マリアーノ・ダンカン,マリアーノ・ダンカン,ダンカン
丹野祐樹,タンノ ユウキ,タンノ
団野富士夫,ダンノ フジオ,ダンノ
丹波健二,タンバ ケンジ,タンバ
丹波幹雄,タンバ ミキオ,タンバ
スコット・チアソン,スコット・チアソン,チアソン
ロビンソン・チェコ,ロビンソン・チェコ,チェコ
陳義信（義信）,チェン イーシン,チェン
陳瑋,チェン ウェイ,チェン
チェン・ウェイン,チェン・ウェイン,チェン
陳文賓,チェン ウェンピン,チェン
陳冠宇,チェン グァンユウ,チェン
ウェス・チェンバレン,ウェス・チェンバレン,チェンバレン
近澤昌志,チカザワ マサシ,チカザワ
近田豊年,チカダ トヨトシ,チカダ
近田怜王,チカダ レオ,チカダ
千頭久米夫,チカミ クメオ,チカミ
近本光司,チカモト コウジ,チカモト
知野公昭,チノ キミアキ,チノ
茅野智行,チノ トモユキ,チノ
知野直人,チノ ナオト,チノ
千葉英二,チバ エイジ,チバ
千葉茂,チバ シゲル,チバ
千葉剛,チバ ツヨシ,チバ
千葉英貴,チバ ヒデキ,チバ
千葉耕太,チバ コウタ,チバ
千原淳弘,チハラ アツヒロ,チハラ
千原雅生,チハラ マサオ,チハラ
千原陽三郎,チハラ ヨウザブロウ,チハラ
茶谷健太,チャタニ ケンタ,チャタニ
張誌家,チャン ズージャ,チャン
ボブ・チャンス,ボブ・チャンス,チャンス
ヴィニー・チューク,ヴィニー・チューク,チューク
中馬賢治,チュウマ ケンジ,チュウマ
趙成珉,チョ ソンミン,チョ
長武男,チョウ タケオ,チョウ
張奕,チョウ ヤク,チョウ
丁銀隆,チョウギン タカシ,チョウギン
銚子利夫,チョウシ トシオ,チョウシ
長南恒夫,チョウナン ツネオ,チョウナン
長野久義,チョウノ ヒサヨシ,チョウノ
千代丸亮彦（千代丸祥士）,チヨマル アキヒコ,チヨマル
鄭珉哲,チョン ミンチョル,チョン
鄭珉台,チョン ミンテ,チョン
マット・チルダース,マット・チルダース,チルダース
蔡森夫,ツァイ セェンフー,ツァイ
曹竣揚,ツァオ チュンヤン,ツァオ（ソウ）
崔暁,ツィ シャオ,ツィ
ブラッド・ツイドリー,ブラッド・ツイドリー,ツイドリー
柄崎英樹,ツカザキ ヒデキ,ツカザキ
塚田晃平,ツカダ コウヘイ,ツカダ
塚田貴之,ツカダ タカユキ,ツカダ
塚田正義,ツカダ マサヨシ,ツカダ
塚原頌平,ツカハラ ショウヘイ,ツカハラ
塚本悦郎,ツカモト エツロウ,ツカモト
塚本浩二,ツカモト コウジ,ツカモト
塚本博睦,ツカモト ヒロムツ,ツカモト
塚本善之,ツカモト ヨシユキ,ツカモト
津川力,ツガワ チカラ,ツガワ
月山栄珠,ツキヤマ エイジュ,ツキヤマ
佃明忠,ツクダ アキタダ,ツクダ
柘植康之,ツゲ ヤスユキ,ツゲ
辻功（勇夫）,ツジ イサオ,ツジ
辻勇夫（辻功）,ツジ イサオ,ツジ
辻源兵衛,ツジ ゲンベエ,ツジ
辻空,ツジ ソラ,ツジ
辻孝,ツジ タカシ,ツジ
辻武史,ツジ タケシ,ツジ
辻孟彦,ツジ タケヒコ,ツジ
辻哲也,ツジ テツヤ,ツジ
辻俊哉,ツジ トシヤ,ツジ
辻信夫,ツジ ノブオ,ツジ
辻発彦,ツジ ハツヒコ,ツジ
辻東倫,ツジ ハルトモ,ツジ
辻博司,ツジ ヒロシ,ツジ
辻恭彦,ツジ ヤスヒコ,ツジ
辻佳紀,ツジ ヨシノリ,ツジ
辻善之,ツジ ヨシユキ,ツジ
竜太郎（辻竜太郎）,リュウタロウ,ツジ
辻井弘,ツジイ ヒロシ,ツジイ
辻内崇伸,ツジウチ タカノブ,ツジウチ
辻田摂,ツジタ オサム,ツジタ
辻中貞年,ツジナカ サダトシ,ツジナカ
辻野欽也,ツジノ キンヤ,ツジノ
辻原幸雄,ツジハラ サチオ,ツジハラ
辻本賢人,ツジモト ケント,ツジモト
辻本弘樹,ツジモト ヒロキ,ツジモト
辻本泰直,ツジモト ヤスナオ,ツジモト
津末英明,ツスエ ヒデアキ,ツスエ
蔦文也,ツタ フミヤ,ツタ
蔦行雄,ツタ ユキオ,ツタ
津田四郎,ツダ シロウ,ツダ
津田大樹,ツダ タイキ,ツダ
津田恒実(津田恒美),ツダ ツネミ,ツダ
槌田誠,ツチダ マコト,ツチダ
土田瑞起,ツチダ ミズキ,ツチダ
土本恭平,ツチモト キョウヘイ,ツチモト
土屋健二,ツチヤ ケンジ,ツチヤ
土屋五郎（伍郎）,ツチヤ ゴロウ,ツチヤ
鉄平（土谷鉄平）,テッペイ(ツチヤ テッペイ),ツチヤ
土屋亨,ツチヤ トオル,ツチヤ
土屋朋弘,ツチヤ トモヒロ,ツチヤ
土屋紘,ツチヤ ヒロシ,ツチヤ
土屋弘光,ツチヤ ヒロミツ,ツチヤ
土屋正勝,ツチヤ マサカツ,ツチヤ
土屋正孝,ツチヤ マサタカ,ツチヤ
土屋雅敬（土屋五郎土屋伍郎）,ツチヤ マサタカ,ツチヤ
筒井修,ツツイ オサム,ツツイ
筒井和也,ツツイ カズヤ,ツツイ
筒井敬三,ツツイ ケイゾウ,ツツイ
筒井真次,ツツイ シンジ,ツツイ
筒井壮,ツツイ ソウ,ツツイ
筒井隆雄,ツツイ タカオ,ツツイ
筒井孝,ツツイ タカシ,ツツイ
筒井正也,ツツイ マサヤ,ツツイ
筒井良武,ツツイ ヨシタケ,ツツイ
筒井良紀,ツツイ ヨシノリ,ツツイ
都築克幸,ツヅキ カツユキ,ツヅキ
続木敏之,ツヅキ トシユキ,ツヅキ
筒香嘉智,ツツゴウ ヨシトモ,ツツゴウ
堤裕貴,ツツミ ユウキ,ツツミ
堤内健,ツツミウチ タケシ,ツツミウチ
綱島新八,ツナシマ シンヤ,ツナシマ
綱島龍生,ツナシマ リュウセイ,ツナシマ
常川助三郎,ツネカワ スケサブロウ,ツネカワ
常川助三郎,ツネカワ スケサブロウ,ツネカワ
常見茂,ツネミ シゲル,ツネミ
常見昇,ツネミ ノボル,ツネミ
常見泰生,ツネミ ヤスオ,ツネミ
津野浩(津野広志津野浩志),ツノ ヒロシ,ツノ
角田満,ツノダ ミツル,ツノダ
円谷英俊,ツブラヤ ヒデトシ,ツブラヤ
坪井新三郎（坪井信三路）,ツボイ シンザブロウ,ツボイ
坪井猛,ツボイ タケシ,ツボイ
坪井俊樹,ツボイ トシキ,ツボイ
坪井智哉,ツボイ トモチカ,ツボイ
坪内道典（坪内道則）,ツボウチ ミチノリ,ツボウチ
妻島芳郎,ツマジマ ヨシロウ,ツマジマ
津村潔,ツムラ キヨシ,ツムラ
釣常雄,ツリ ツネオ,ツリ
鶴直人,ツル ナオト,ツル
鶴岡一成,ツルオカ カズナリ,ツルオカ
靍岡賢二郎,ツルオカ ケンジロウ,ツルオカ
鶴岡慎也,ツルオカ シンヤ,ツルオカ
鶴岡一人（山本一人）,ツルオカ カズト,ツルオカ（ヤマモト）
鶴崎茂樹,ツルサキ シゲキ,ツルサキ
鶴田泰,ツルタ ヤスシ,ツルタ
鶴田圭祐,ツルタ ケイスケ,ツルタ
鶴見信彦,ツルミ ノブヒコ,ツルミ
弦本悠希,ツルモト ユウキ,ツルモト
ロブ・ディアー,ロブ・ディアー,ディアー
エディ・ディアス,エディ・ディアス,ディアス
ビクトル・ディアス,ビクトル・ディアス,ディアス
フェリックス・ディアス,フェリックス・ディアス,ディアス
ホセロ・ディアス,ホセロ・ディアス,ディアス
ラファエル・ディアス,ラファエル・ディアス,ディアス
マイク・ディアズ,マイク・ディアズ,ディアズ
ブライアン・デイエット,ブライアン・デイエット,デイエット
ブランドン・ディクソン,ブランドン・ディクソン,ディクソン
オコエ・ディクソン,オコエ・ディクソン,ディクソン
ディック・ディサ,ディック・ディサ,ディサ
ベニー・ディステファーノ,ベニー・ディステファーノ,ディステファーノ
トム・デイビー,トム・デイビー,デイビー
カイル・デイビーズ,カイル・デイビーズ,デイビーズ
オジー・ティモンズ,オジー・ティモンズ,ティモンズ
サッド・ティロット（サッド・ティロットソン）,サッド・ティロット,ティロット
ジョー・ディロン,ジョー・ディロン,ディロン
ジム・テータム,ジム・テータム,テータム
ジャービス・テータム,ジャービス・テータム,テータム
ポール・デード,ポール・デード,デード
アルビン・デービス,アルビン・デービス,デービス
ウィリー・デービス,ウィリー・デービス,デービス
グレン・デービス,グレン・デービス,デービス
リチャード・デービス,リチャード・デービス,デービス
ロン・デービス,ロン・デービス,デービス
スコット・デービソン,スコット・デービソン,デービソン
ボビー・テーラー,ボビー・テーラー,テーラー
出口和文,デグチ カズフミ,デグチ
出口匠,デグチ タクミ,デグチ
出口雄大,デグチ ユウダイ,デグチ
出口幸夫,デグチ ユキオ,デグチ
手沢庄司,テザワ ショウジ,テザワ
出沢政雄,デザワ マサオ,デザワ
手嶌智,テジマ サトシ,テジマ
手代木一彦,テシロギ カズヒコ,テシロギ
ダグ・デシンセイ,ダグ・デシンセイ,デシンセイ
ニック・テスタ,ニック・テスタ,テスタ
オレステス・デストラーデ,オレステス・デストラーデ,デストラーデ
アルフレド・デスパイネ,アルフレド・デスパイネ,デスパイネ
エルマー・デセンス,エルマー・デセンス,デセンス
手塚明治（手塚耀朗）,テヅカ アキハル,テヅカ
手塚勝巳,テヅカ カツミ,テヅカ
手塚耀朗,テヅカ テルオ,テヅカ
シェーン・デニス,シェーン・デニス,デニス
リック・デハート,リック・デハート,デハート
ジャン・テハダ,ジャン・テハダ,テハダ
ヨハン・テハダ,ヨハン・テハダ,テハダ
ダニーロ・デヘスス,ダニーロ・デヘスス,デヘスス
ロブ・デューシー,ロブ・デューシー,デューシー
マイク・デュプリー,マイク・デュプリー,デュプリー
リチャード・デュラン,リチャード・デュラン,デュラン
寺内一隆,テラウチ カズタカ,テラウチ
寺内崇幸,テラウチ タカユキ,テラウチ
寺岡孝,テラオカ タカシ,テラオカ
寺岡寛治,テラオカ カンジ,テラオカ
寺川昭二,テラカワ ショウジ,テラカワ
寺口博之,テラグチ ヒロシ,テラグチ
フェルナンド・デラクルーズ,フェルナンド・デラクルーズ,デラクルーズ
フランシスコ・デラクルーズ,フランシスコ・デラクルーズ,デラクルーズ
ヘクター・デラクルーズ,ヘクター・デラクルーズ,デラクルーズ
エウロ・デラクルス,エウロ・デラクルス,デラクルス
寺嶋寛大,テラシマ カンダイ,テラシマ
寺島達,テラシマ トオル,テラシマ
寺島成輝,テラシマ ナルキ,テラシマ
寺島公,テラジマ コウ,テラジマ
寺田陽介,テラタ ヨウスケ,テラタ
寺田哲也,テラダ タツヤ,テラダ
寺田祐也,テラダ ユウヤ,テラダ
